,date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,previous_7,previous_14,previous_28,previous_70,previous_year,recent_invoices,recent_views,next_months_revenue,country
15984,2018-07-16,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15985,2018-07-17,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15986,2018-07-18,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15987,2018-07-19,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15988,2018-07-20,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15989,2018-07-21,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15990,2018-07-22,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15991,2018-07-23,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15992,2018-07-24,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15993,2018-07-25,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15994,2018-07-26,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15995,2018-07-27,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15996,2018-07-28,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15997,2018-07-29,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15998,2018-07-30,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
15999,2018-07-31,0.0,0.0,0.0,0.0,2018-07,0.0,,,,,,,,,Singapore
16000,2018-08-01,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16001,2018-08-02,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16002,2018-08-03,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16003,2018-08-04,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16004,2018-08-05,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16005,2018-08-06,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16006,2018-08-07,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16007,2018-08-08,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16008,2018-08-09,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16009,2018-08-10,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16010,2018-08-11,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16011,2018-08-12,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16012,2018-08-13,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16013,2018-08-14,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16014,2018-08-15,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16015,2018-08-16,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16016,2018-08-17,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16017,2018-08-18,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16018,2018-08-19,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16019,2018-08-20,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16020,2018-08-21,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16021,2018-08-22,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16022,2018-08-23,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16023,2018-08-24,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16024,2018-08-25,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16025,2018-08-26,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16026,2018-08-27,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16027,2018-08-28,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16028,2018-08-29,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16029,2018-08-30,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16030,2018-08-31,0.0,0.0,0.0,0.0,2018-08,0.0,,,,,,,,,Singapore
16031,2018-09-01,0.0,0.0,0.0,0.0,2018-09,0.0,,,,,,,,,Singapore
16032,2018-09-02,0.0,0.0,0.0,0.0,2018-09,0.0,,,,,,,,,Singapore
16033,2018-09-03,81.0,3.0,80.0,811.0,2018-09,219.75000000000003,,,,,,,,,Singapore
16034,2018-09-04,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16035,2018-09-05,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16036,2018-09-06,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16037,2018-09-07,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16038,2018-09-08,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16039,2018-09-09,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16040,2018-09-10,0.0,0.0,0.0,0.0,2018-09,0.0,219.75000000000003,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16041,2018-09-11,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16042,2018-09-12,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16043,2018-09-13,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16044,2018-09-14,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16045,2018-09-15,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16046,2018-09-16,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16047,2018-09-17,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,219.75000000000003,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16048,2018-09-18,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16049,2018-09-19,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16050,2018-09-20,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16051,2018-09-21,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16052,2018-09-22,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16053,2018-09-23,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16054,2018-09-24,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16055,2018-09-25,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16056,2018-09-26,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16057,2018-09-27,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16058,2018-09-28,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16059,2018-09-29,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16060,2018-09-30,0.0,0.0,0.0,0.0,2018-09,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16061,2018-10-01,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,219.75000000000003,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16062,2018-10-02,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16063,2018-10-03,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.1,27.033333333333335,0.0,Singapore
16064,2018-10-04,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16065,2018-10-05,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16066,2018-10-06,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16067,2018-10-07,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16068,2018-10-08,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16069,2018-10-09,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16070,2018-10-10,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16071,2018-10-11,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16072,2018-10-12,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16073,2018-10-13,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16074,2018-10-14,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16075,2018-10-15,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16076,2018-10-16,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16077,2018-10-17,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16078,2018-10-18,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16079,2018-10-19,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16080,2018-10-20,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16081,2018-10-21,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16082,2018-10-22,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16083,2018-10-23,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16084,2018-10-24,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16085,2018-10-25,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16086,2018-10-26,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16087,2018-10-27,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16088,2018-10-28,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16089,2018-10-29,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16090,2018-10-30,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16091,2018-10-31,0.0,0.0,0.0,0.0,2018-10,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16092,2018-11-01,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16093,2018-11-02,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16094,2018-11-03,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16095,2018-11-04,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16096,2018-11-05,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16097,2018-11-06,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16098,2018-11-07,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16099,2018-11-08,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16100,2018-11-09,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16101,2018-11-10,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16102,2018-11-11,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16103,2018-11-12,0.0,0.0,0.0,0.0,2018-11,0.0,0.0,0.0,0.0,219.75000000000003,0.0,0.0,0.0,0.0,Singapore
16104,2018-11-13,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16105,2018-11-14,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16106,2018-11-15,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16107,2018-11-16,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16108,2018-11-17,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16109,2018-11-18,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16110,2018-11-19,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16111,2018-11-20,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16112,2018-11-21,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16113,2018-11-22,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16114,2018-11-23,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16115,2018-11-24,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16116,2018-11-25,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16117,2018-11-26,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16118,2018-11-27,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16119,2018-11-28,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16120,2018-11-29,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16121,2018-11-30,0.0,0.0,0.0,0.0,2018-11,0.0,,,,,,,,,Singapore
16122,2018-12-01,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16123,2018-12-02,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16124,2018-12-03,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16125,2018-12-04,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16126,2018-12-05,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16127,2018-12-06,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16128,2018-12-07,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16129,2018-12-08,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16130,2018-12-09,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16131,2018-12-10,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16132,2018-12-11,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16133,2018-12-12,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16134,2018-12-13,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16135,2018-12-14,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16136,2018-12-15,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16137,2018-12-16,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16138,2018-12-17,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16139,2018-12-18,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16140,2018-12-19,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16141,2018-12-20,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16142,2018-12-21,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16143,2018-12-22,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16144,2018-12-23,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16145,2018-12-24,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16146,2018-12-25,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16147,2018-12-26,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16148,2018-12-27,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16149,2018-12-28,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16150,2018-12-29,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16151,2018-12-30,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16152,2018-12-31,0.0,0.0,0.0,0.0,2018-12,0.0,,,,,,,,,Singapore
16153,2019-01-01,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16154,2019-01-02,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16155,2019-01-03,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16156,2019-01-04,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16157,2019-01-05,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16158,2019-01-06,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16159,2019-01-07,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16160,2019-01-08,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16161,2019-01-09,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16162,2019-01-10,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16163,2019-01-11,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16164,2019-01-12,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16165,2019-01-13,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16166,2019-01-14,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16167,2019-01-15,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16168,2019-01-16,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16169,2019-01-17,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16170,2019-01-18,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16171,2019-01-19,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16172,2019-01-20,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16173,2019-01-21,0.0,0.0,0.0,0.0,2019-01,0.0,,,,,,,,,Singapore
16174,2019-01-22,56.0,1.0,56.0,562.0,2019-01,263.34,,,,,,,,,Singapore
16175,2019-01-23,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16176,2019-01-24,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16177,2019-01-25,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16178,2019-01-26,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16179,2019-01-27,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16180,2019-01-28,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16181,2019-01-29,0.0,0.0,0.0,0.0,2019-01,0.0,263.34,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16182,2019-01-30,0.0,0.0,0.0,0.0,2019-01,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16183,2019-01-31,0.0,0.0,0.0,0.0,2019-01,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16184,2019-02-01,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16185,2019-02-02,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16186,2019-02-03,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16187,2019-02-04,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16188,2019-02-05,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,263.34,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16189,2019-02-06,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16190,2019-02-07,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16191,2019-02-08,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16192,2019-02-09,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16193,2019-02-10,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16194,2019-02-11,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16195,2019-02-12,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16196,2019-02-13,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16197,2019-02-14,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16198,2019-02-15,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16199,2019-02-16,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16200,2019-02-17,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16201,2019-02-18,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16202,2019-02-19,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,263.34,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16203,2019-02-20,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,0.0,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
16204,2019-02-21,0.0,0.0,0.0,0.0,2019-02,0.0,0.0,0.0,0.0,263.34,0.0,0.03333333333333333,18.733333333333334,0.0,Singapore
